requirement_id,model,strategy,sample_index,generated_plantuml,precision,recall,f1_score,matched_count,missing_count,excess_count,completeness_score,correctness_score,hallucination_score,completeness_std,correctness_std,hallucination_std,individual_scores,judge_summary,missing_elements,errors,fabricated_elements,timestamp,source_file
REQ-04,mistralai/devstral-2512:free,one-shot,1,"@startuml
class User {
  id : int
  firstName : String
  lastName : String
}

class Calendar {
  id : int
}

class CalendarElement {
  subject : String
  startDate : String
  endDate : String
}

class Appointment {
  location : String
}

class Task {
  description : String
}

User ""1"" *-- ""1..*"" Calendar : owns
Calendar ""1"" *-- ""0..*"" CalendarElement : contains
Appointment --|> CalendarElement
Task --|> CalendarElement
Task ""1"" o-- ""0..*"" Task : contains
@enduml",0.9473684210526315,0.9473684210526315,0.9473684210526315,18,1,1,4.4,3.2,5.0,0.5477225575051661,1.0954451150103321,0.0,"{'completeness': [4, 4, 4, 5, 5], 'correctness': [3, 3, 3, 2, 5], 'hallucination': [5, 5, 5, 5, 5]}",The diagram is mostly complete and free of hallucinations but has correctness issues with relationship multiplicities and directionality.,[],[],[],2025-12-20T22:57:55.384436,REQ-04 ALL.json
REQ-04,mistralai/devstral-2512:free,one-shot,2,"@startuml
class User {
  id : int
  firstName : String
  lastName : String
}

class Calendar {
  id : int
}

class CalendarElement {
  subject : String
  startDate : String
  endDate : String
}

class Appointment {
  location : String
}

class Task {
  taskDescription : String
}

User ""1"" *-- ""1..*"" Calendar : owns
Calendar ""1"" *-- ""0..*"" CalendarElement : contains
Appointment --|> CalendarElement
Task --|> CalendarElement
Task ""1"" o-- ""0..*"" Task : contains
@enduml",0.8947368421052632,0.8947368421052632,0.8947368421052632,17,2,2,4.8,2.8,5.0,0.4472135954999579,0.8366600265340756,0.0,"{'completeness': [5, 5, 5, 5, 4], 'correctness': [2, 3, 3, 2, 4], 'hallucination': [5, 5, 5, 5, 5]}","The diagram is mostly complete but contains significant correctness errors in multiplicities that misrepresent key relationships, with no hallucinations.",[],[],[],2025-12-20T22:59:22.355032,REQ-04 ALL.json
REQ-04,mistralai/devstral-2512:free,one-shot,3,"@startuml
class User {
  id : int
  firstName : String
  lastName : String
}

class Calendar {
  id : int
}

class CalendarElement {
  subject : String
  startDate : String
  endDate : String
}

class Appointment {
  location : String
}

class Task {
  description : String
}

User ""1"" *-- ""1..*"" Calendar : owns
Calendar ""1"" *-- ""0..*"" CalendarElement : contains
Appointment --|> CalendarElement
Task --|> CalendarElement
Task ""1"" o-- ""0..*"" Task : contains
@enduml",0.9473684210526315,0.9473684210526315,0.9473684210526315,18,1,1,4.6,3.4,4.8,0.5477225575051661,0.8944271909999159,0.4472135954999579,"{'completeness': [5, 5, 4, 5, 4], 'correctness': [4, 3, 2, 4, 4], 'hallucination': [5, 5, 5, 4, 5]}","The UML class diagram is highly complete and accurate with only minor syntactic issues in multiplicity labeling, and no hallucinations.",[],[],[],2025-12-20T23:00:49.495289,REQ-04 ALL.json
REQ-04,mistralai/devstral-2512:free,one-shot,4,"@startuml
class User {
  id : int
  firstName : String
  lastName : String
}

class Calendar {
  id : int
}

class CalendarElement {
  subject : String
  startDate : String
  endDate : String
}

class Appointment {
  location : String
}

class Task {
  description : String
}

User ""1"" *-- ""1..*"" Calendar : owns
Calendar ""1"" --> ""1"" User : knows
Calendar ""1"" *-- ""0..*"" CalendarElement : contains
Appointment --|> CalendarElement
Task --|> CalendarElement
Task ""1"" o-- ""0..*"" Task : contains
@enduml",0.95,1.0,0.9743589743589743,19,0,1,5.0,4.2,5.0,0.0,1.0954451150103321,0.0,"{'completeness': [5, 5, 5, 5, 5], 'correctness': [5, 3, 5, 3, 5], 'hallucination': [5, 5, 5, 5, 5]}",The UML class diagram fully and accurately captures the functional requirements with no omissions or fabrications.,[],[],[],2025-12-20T23:02:31.532728,REQ-04 ALL.json
REQ-04,google/gemini-2.5-flash,chain-of-thought,0,"@startuml
class User {
  id : Integer
  firstName : String
  lastName : String
}

class Calendar {
  id : Integer
}

class CalendarElement {
  subject : String
  startDate : String
  endDate : String
}

class Appointment {
  locationSpecification : String
}

class Task {
  taskDescription : String
}

User ""1"" -- ""1..*"" Calendar : owns >

Calendar ""1"" -- ""0..*"" CalendarElement : contains >

CalendarElement <|-- Appointment
CalendarElement <|-- Task

Task ""1"" -- ""0..*"" Task : parent of >
Task ""0..1"" -- ""1"" Task : sub-task of <
@enduml",0.8571428571428571,0.631578947368421,0.7272727272727273,12,7,2,4.2,2.6,4.8,0.4472135954999579,0.5477225575051661,0.4472135954999579,"{'completeness': [4, 4, 4, 5, 4], 'correctness': [3, 2, 3, 3, 2], 'hallucination': [5, 5, 4, 5, 5]}",The diagram captures the main structure but has issues with multiplicities and a minor missing element for calendar-user linkage.,[],[],[],2025-12-20T23:03:49.041687,REQ-04 ALL.json
REQ-04,google/gemini-2.5-flash,chain-of-thought,1,"@startuml
class User {
  id : Integer
  firstName : Text
  lastName : Text
}

class Calendar {
  id : Integer
}

abstract class CalendarElement {
  subject : Text
  startDate : Text
  endDate : Text
}

class Appointment {
  locationSpecification : Text
}

class Task {
  taskDescription : Text
}

User ""1"" -- ""1..*"" Calendar : owns >
Calendar ""1"" *-- ""0..*"" CalendarElement : contains >

CalendarElement <|-- Appointment
CalendarElement <|-- Task

Task ""1"" o-- ""0..*"" Task : contains >
@enduml",0.875,0.7368421052631579,0.7999999999999999,14,5,2,4.6,2.8,4.4,0.5477225575051661,0.8366600265340756,0.5477225575051661,"{'completeness': [4, 5, 5, 4, 5], 'correctness': [3, 3, 2, 4, 2], 'hallucination': [5, 4, 5, 4, 4]}",The diagram is largely complete and free of hallucinations but has correctness issues with task relationships and user-calendar association direction.,[],[],[],2025-12-20T23:05:25.993043,REQ-04 ALL.json
REQ-04,google/gemini-2.5-flash,chain-of-thought,2,"@startuml
class User {
    id : Integer
    firstName : Text
    lastName : Text
}

class Calendar {
    id : Integer
}

abstract class CalendarElement {
    subject : Text
    startDate : Text
    endDate : Text
}

class Appointment {
    location : Text
}

class Task {
    description : Text
}

User ""1"" -- ""1..*"" Calendar : owns >

Calendar ""1"" *-- ""0..*"" CalendarElement : contains >

CalendarElement <|-- Appointment
CalendarElement <|-- Task

Task ""1"" o-- ""0..*"" Task : parent <-> subTasks
@enduml",1.0,0.8421052631578947,0.9142857142857143,16,3,0,4.6,3.2,4.4,0.5477225575051661,1.3038404810405297,0.5477225575051661,"{'completeness': [5, 4, 4, 5, 5], 'correctness': [3, 2, 2, 4, 5], 'hallucination': [4, 4, 5, 4, 5]}",The diagram is largely complete and free of fabrications but contains significant correctness errors in relationship multiplicities and kinds that misrepresent key requirements.,[],[],[],2025-12-20T23:06:55.971024,REQ-04 ALL.json
REQ-04,google/gemini-2.5-flash,chain-of-thought,3,"@startuml
class User {
  id : Integer
  firstName : Text
  lastName : Text
}

class Calendar {
  id : Integer
}

abstract class CalendarElement {
  subject : Text
  startDate : Text
  endDate : Text
}

class Appointment {
  locationSpecification : Text
}

class Task {
  taskDescription : Text
}

User ""1"" -- ""1..*"" Calendar

Calendar ""*--"" ""1"" CalendarElement

CalendarElement <|-- Appointment
CalendarElement <|-- Task

Task ""1"" -- ""0..*"" Task : contains
@enduml",0.8571428571428571,0.631578947368421,0.7272727272727273,12,7,2,4.8,3.2,4.2,0.4472135954999579,1.3038404810405297,0.4472135954999579,"{'completeness': [5, 5, 5, 5, 4], 'correctness': [2, 2, 4, 5, 3], 'hallucination': [4, 4, 4, 5, 4]}",The diagram is largely complete but contains significant correctness issues with relationship multiplicities that misrepresent the requirements.,[],[],[],2025-12-20T23:08:16.171012,REQ-04 ALL.json
REQ-04,google/gemini-2.5-flash,chain-of-thought,4,"@startuml

class User {
  id : Integer
  firstName : Text
  lastName : Text
}

class Calendar {
  id : Integer
}

abstract class CalendarElement {
  subject : Text
  startDate : Text
  endDate : Text
}

class Appointment extends CalendarElement {
  locationSpecification : Text
}

class Task extends CalendarElement {
  taskDescription : Text
}

User ""1"" -- ""1..*"" Calendar : owns >
Calendar ""1"" *-- ""0..*"" CalendarElement : contains >
Task ""1"" o-- ""0..*"" Task : contains sub-task >

@enduml",1.0,0.631578947368421,0.7741935483870968,12,7,0,4.8,4.0,4.4,0.4472135954999579,1.4142135623730951,0.5477225575051661,"{'completeness': [5, 5, 5, 5, 4], 'correctness': [5, 3, 5, 5, 2], 'hallucination': [4, 4, 4, 5, 5]}","The UML class diagram fully and accurately captures the functional requirements with only a minor, reasonable addition of an abstract base class.",[],[],[],2025-12-20T23:09:28.716573,REQ-04 ALL.json
REQ-04,deepseek/deepseek-v3.2,chain-of-thought,0,"class User {
    id : int
    firstName : String
    lastName : String
}

class Calendar {
    id : int
}

abstract class CalendarElement {
    subject : String
    startDate : String
    endDate : String
}

class Appointment {
    location : String
}

class Task {
    description : String
}

User ""1"" *--> ""1..*"" Calendar
Calendar ""1"" --> ""1"" User
Calendar ""1"" *--> ""0..*"" CalendarElement

CalendarElement <|-- Appointment
CalendarElement <|-- Task

Task ""1"" *--> ""0..*"" Task : subtasks",1.0,0.7894736842105263,0.8823529411764706,15,4,0,5.0,3.6,4.4,0.0,0.5477225575051661,0.5477225575051661,"{'completeness': [5, 5, 5, 5, 5], 'correctness': [4, 3, 4, 3, 4], 'hallucination': [4, 5, 4, 4, 5]}","The diagram is highly complete and mostly correct, with a minor design addition for the abstract class.",[],[],[],2025-12-20T23:11:08.971136,REQ-04 ALL.json
REQ-04,deepseek/deepseek-v3.2,chain-of-thought,1,"@startuml

class User {
    id : integer
    firstName : string
    lastName : string
}

class Calendar {
    id : integer
}

abstract class CalendarElement {
    subject : string
    startDate : string
    endDate : string
}

class Appointment {
    location : string
}

class Task {
    description : string
}

' Relationships
User *--> ""1..*"" Calendar
Calendar *--> ""*"" CalendarElement
CalendarElement <|-- Appointment
CalendarElement <|-- Task
Task o--> ""*"" Task : subtasks >

@enduml",1.0,0.7368421052631579,0.8484848484848484,14,5,0,3.8,3.8,4.4,0.8366600265340756,0.8366600265340756,0.5477225575051661,"{'completeness': [5, 3, 4, 3, 4], 'correctness': [4, 3, 4, 5, 3], 'hallucination': [4, 4, 5, 5, 4]}",The diagram is highly complete and mostly correct with minor inaccuracies in subtask modeling and a small hallucination in the abstract class marker.,[],[],[],2025-12-20T23:13:06.825920,REQ-04 ALL.json
REQ-04,deepseek/deepseek-v3.2,chain-of-thought,2,"@startuml

class User {
    ID : integer
    firstName : string
    lastName : string
}

class Calendar {
    ID : integer
}

class CalendarElement {
    subject : string
    startDate : string
    endDate : string
}

class Appointment {
    location : string
}

class Task {
    description : string
}

' Relationships
User *-- ""1..*"" Calendar

Calendar *-- ""*"" CalendarElement

CalendarElement <|-- Appointment
CalendarElement <|-- Task

Task *-- ""0..*"" Task : subTasks >

@enduml",0.7647058823529411,0.6842105263157895,0.7222222222222222,13,6,4,4.6,4.2,5.0,0.5477225575051661,0.8366600265340756,0.0,"{'completeness': [5, 4, 5, 5, 4], 'correctness': [5, 4, 5, 3, 4], 'hallucination': [5, 5, 5, 5, 5]}",The UML class diagram fully and accurately captures the requirements with no omissions or fabrications.,[],[],[],2025-12-20T23:15:21.110325,REQ-04 ALL.json
REQ-04,deepseek/deepseek-v3.2,chain-of-thought,3,"class User {
  id : int
  firstName : string
  lastName : string
}

class Calendar {
  id : int
}

class CalendarElement {
  subject : string
  startDate : string
  endDate : string
}

class Appointment {
  location : string
}

class Task {
  description : string
}

User ""1"" *-- ""1..*"" Calendar
Calendar ""1"" *-- ""0..*"" CalendarElement
CalendarElement <|-- Appointment
CalendarElement <|-- Task
Task ""1"" *-- ""0..*"" Task : subtasks",0.8823529411764706,0.7894736842105263,0.8333333333333333,15,4,2,4.8,3.2,4.4,0.4472135954999579,1.3038404810405297,0.5477225575051661,"{'completeness': [5, 5, 5, 5, 4], 'correctness': [2, 2, 5, 4, 3], 'hallucination': [4, 5, 4, 5, 4]}","The diagram is largely complete but contains a significant error in the User-Calendar relationship, with a minor inferred addition in the form of the CalendarElement superclass.",[],[],[],2025-12-20T23:17:34.584216,REQ-04 ALL.json
REQ-04,deepseek/deepseek-v3.2,chain-of-thought,4,"@startuml
class User {
    id : int
    firstName : string
    lastName : string
}

class Calendar {
    id : int
}

class CalendarElement {
    subject : string
    startDate : string
    endDate : string
}

class Appointment {
    location : string
}

class Task {
    description : string
}

User ""1"" *-- ""1..*"" Calendar
Calendar ""1"" *-- ""0..*"" CalendarElement
CalendarElement <|-- Appointment
CalendarElement <|-- Task
Task ""1"" *-- ""0..*"" Task : subtasks
@enduml",0.8823529411764706,0.7894736842105263,0.8333333333333333,15,4,2,5.0,3.4,4.8,0.0,1.3416407864998738,0.4472135954999579,"{'completeness': [5, 5, 5, 5, 5], 'correctness': [2, 2, 5, 4, 4], 'hallucination': [5, 5, 5, 4, 5]}","The diagram is complete but contains significant correctness errors in relationship multiplicities, with no hallucinations.",[],[],[],2025-12-20T23:19:04.851813,REQ-04 ALL.json
REQ-04,openai/gpt-4o-mini,chain-of-thought,0,"@startuml
class User {
  id : int;
  firstName : string;
  lastName : string;
}

class Calendar {
  id : int;
}

class CalendarElement {
  subject : string;
  startDate : string;
  endDate : string;
}

class Appointment {
  location : string;
}

class Task {
  taskDescription : string;
}

class SubTask {
}

User --> Calendar : owns (1..*)
Calendar --> User : assigned to (1)
User --> CalendarElement : creates (1..*)
CalendarElement --|> Appointment
CalendarElement --|> Task
Task --> SubTask : contains (1..*)
@enduml",0.6,0.3157894736842105,0.41379310344827586,6,13,4,3.0,3.0,2.8,0.0,0.0,0.4472135954999579,"{'completeness': [3, 3, 3, 3, 3], 'correctness': [3, 3, 3, 3, 3], 'hallucination': [3, 3, 3, 2, 3]}",The diagram captures the core entities and inheritance but has moderate gaps in relationships and inaccuracies in modeling sub-tasks and element ownership.,[],[],[],2025-12-20T23:21:10.253541,REQ-04 ALL.json
REQ-04,openai/gpt-4o-mini,chain-of-thought,1,"class User {
    id : int;
    firstName : String;
    lastName : String;
}

class Calendar {
    id : int;
}

class CalendarElement {
    subject : String;
    startDate : String;
    endDate : String;
}

class Appointment {
    location : String;
}

class Task {
    taskDescription : String;
}

class SubTask {
}

User --> Calendar
Calendar *-- CalendarElement
CalendarElement <|-- Appointment
CalendarElement <|-- Task
Task *-- SubTask",0.875,0.3684210526315789,0.5185185185185185,7,12,1,3.6,2.8,2.2,0.5477225575051661,0.4472135954999579,0.4472135954999579,"{'completeness': [3, 4, 3, 4, 4], 'correctness': [3, 2, 3, 3, 3], 'hallucination': [2, 2, 2, 3, 2]}","The diagram captures most entities and attributes but misrepresents the task sub-task structure as a separate class, leading to moderate completeness gaps and hallucinations.",[],[],[],2025-12-20T23:22:21.646692,REQ-04 ALL.json
REQ-04,openai/gpt-4o-mini,chain-of-thought,2,"class User {
    ID : int;
    First Name : String;
    Last Name : String;
}

class Calendar {
    ID : int;
}

class CalendarElement {
    Subject : String;
    Start Date : String;
    End Date : String;
}

class Appointment {
    Location : String;
}

class Task {
    Task Description : String;
}

class SubTask {
}

User o-- Calendar
Calendar --> User
Calendar --> CalendarElement
CalendarElement --|> Appointment
CalendarElement --|> Task
Task *--o SubTask",0.5454545454545454,0.3157894736842105,0.39999999999999997,6,13,5,3.6,3.0,3.6,0.5477225575051661,0.0,0.8944271909999159,"{'completeness': [3, 3, 4, 4, 4], 'correctness': [3, 3, 3, 3, 3], 'hallucination': [4, 3, 5, 3, 3]}","The UML diagram is mostly complete and correct but has moderate gaps and errors in modeling the task sub-task hierarchy, with a minor fabricated element.",[],[],[],2025-12-20T23:23:23.291998,REQ-04 ALL.json
REQ-04,openai/gpt-4o-mini,chain-of-thought,3,"class User {
    id : int;
    firstName : String;
    lastName : String;
}

class Calendar {
    id : int;
}

class CalendarElement {
    subject : String;
    startDate : String;
    endDate : String;
}

class Appointment {
    location : String;
}

class Task {
    taskDescription : String;
}

class SubTask {
}

User --> Calendar
Calendar --> User
Calendar *-- CalendarElement
CalendarElement <|-- Appointment
CalendarElement <|-- Task
Task *-- SubTask
SubTask --> Task",0.7777777777777778,0.3684210526315789,0.5,7,12,2,3.8,3.2,2.6,0.4472135954999579,0.4472135954999579,0.5477225575051661,"{'completeness': [4, 4, 4, 3, 4], 'correctness': [3, 3, 3, 4, 3], 'hallucination': [2, 3, 2, 3, 3]}","The diagram is largely complete and correct for basic structures but hallucinates a separate SubTask class, misrepresenting the recursive task hierarchy.",[],[],[],2025-12-20T23:24:42.091531,REQ-04 ALL.json
REQ-04,openai/gpt-4o-mini,chain-of-thought,4,"@startuml
class User {
    id : int;
    firstName : String;
    lastName : String;
}

class Calendar {
    id : int;
}

class CalendarElement {
    subject : String;
    startDate : String;
    endDate : String;
}

class Appointment {
    location : String;
}

class Task {
    taskDescription : String;
}

class SubTask {
}

User o-- Calendar
Calendar o-- CalendarElement
CalendarElement --|> Appointment
CalendarElement --|> Task
Task *-- SubTask
@enduml",0.5,0.2631578947368421,0.3448275862068966,5,14,5,3.4,3.2,3.4,0.8944271909999159,0.4472135954999579,0.8944271909999159,"{'completeness': [3, 3, 3, 5, 3], 'correctness': [3, 3, 3, 4, 3], 'hallucination': [3, 3, 3, 5, 3]}",The diagram is moderately complete and correct but includes a fabricated SubTask class that misrepresents the task sub-task structure and misses the bidirectional User-Calendar relationship.,[],[],[],2025-12-20T23:25:49.077243,REQ-04 ALL.json
REQ-04,z-ai/glm-4-32b,chain-of-thought,0,"class User {
    id : int
    first_name : String
    last_name : String
}

class Calendar {
    id : int
}

class CalendarElement {
    subject : String
    start_date : String
    end_date : String
}

class Appointment {
    location : String
}

class Task {
    description : String
}

User --> Calendar
Calendar --> CalendarElement
CalendarElement --|> Appointment
CalendarElement --|> Task
Task *-- Task",0.7894736842105263,0.7894736842105263,0.7894736842105263,15,4,4,4.4,4.2,4.8,0.5477225575051661,0.8366600265340756,0.4472135954999579,"{'completeness': [4, 4, 4, 5, 5], 'correctness': [4, 5, 3, 5, 4], 'hallucination': [5, 5, 4, 5, 5]}","The diagram is largely complete and correct with no hallucinations, but misses the reverse association from Calendar to User for full accuracy.",[],[],[],2025-12-20T23:26:59.793613,REQ-04 ALL.json
REQ-04,z-ai/glm-4-32b,chain-of-thought,1,"class User {
    id : int
    first_name : text
    last_name : text
}

class Calendar {
    id : int
    user : User
}

class CalendarElement {
    subject : text
    start_date : text
    end_date : text
}

class Appointment {
    location : text
}

class Task {
    task_description : text
}

User o-- Calendar
Calendar --> CalendarElement
CalendarElement --|> Appointment
CalendarElement --|> Task
Task *-- Task",0.65,0.6842105263157895,0.6666666666666667,13,6,7,5.0,4.4,4.8,0.0,0.5477225575051661,0.4472135954999579,"{'completeness': [5, 5, 5, 5, 5], 'correctness': [4, 4, 5, 5, 4], 'hallucination': [5, 5, 5, 5, 4]}",The UML class diagram fully and accurately captures the functional requirements with no omissions or fabrications.,[],[],[],2025-12-20T23:28:13.761566,REQ-04 ALL.json
REQ-04,z-ai/glm-4-32b,chain-of-thought,2,"class User {
    ID : int
    first name : String
    last name : String
}

class Calendar {
    ID : int
}

class CalendarElement {
    subject : String
    start date : String
    end date : String
}

class Appointment {
    location : String
}

class Task {
    task description : String
}

User o-- Calendar
Calendar *-- CalendarElement
CalendarElement --|> Appointment
CalendarElement --|> Task
Task *-- Task",0.5714285714285714,0.42105263157894735,0.48484848484848486,8,11,6,4.0,4.0,4.8,0.7071067811865476,0.7071067811865476,0.4472135954999579,"{'completeness': [3, 4, 4, 4, 5], 'correctness': [3, 4, 4, 4, 5], 'hallucination': [5, 5, 5, 4, 5]}",The diagram is largely aligned with requirements but has moderate gaps in relationships and some inaccuracies in relationship types and directions.,[],[],[],2025-12-20T23:29:25.817716,REQ-04 ALL.json
REQ-04,z-ai/glm-4-32b,chain-of-thought,3,"class User {
    id : int
    first_name : text
    last_name : text
}

class Calendar {
    id : int
    user : User
}

class CalendarElement {
    subject : text
    start_date : text
    end_date : text
}

class Appointment {
    location : text
}

class Task {
    task_description : text
}

User o-- Calendar
Calendar o-- CalendarElement
CalendarElement --|> Appointment
CalendarElement --|> Task
Task *-- Task",0.65,0.6842105263157895,0.6666666666666667,13,6,7,5.0,4.6,4.8,0.0,0.8944271909999159,0.4472135954999579,"{'completeness': [5, 5, 5, 5, 5], 'correctness': [3, 5, 5, 5, 5], 'hallucination': [5, 4, 5, 5, 5]}",The diagram captures most required elements accurately but suffers from reversed inheritance arrows that misrepresent the class hierarchy.,[],[],[],2025-12-20T23:30:38.736254,REQ-04 ALL.json
REQ-04,z-ai/glm-4-32b,chain-of-thought,4,"class User {
    ID : int
    first name : string
    last name : string
}

class Calendar {
    ID : int
    user : User
}

class CalendarElements {
    subject : string
    start date : string
    end date : string
}

class Appointments {
    location : string
}

class Tasks {
    task description : string
}

User o-- Calendar
Calendar --> CalendarElements
Appointments --|> CalendarElements
Tasks --|> CalendarElements
Tasks *-- Tasks",0.6,0.47368421052631576,0.5294117647058824,9,10,6,4.6,4.2,4.8,0.5477225575051661,0.8366600265340756,0.4472135954999579,"{'completeness': [4, 5, 4, 5, 5], 'correctness': [3, 5, 4, 4, 5], 'hallucination': [5, 4, 5, 5, 5]}",The diagram is largely complete and accurate but has minor issues with relationship types and missing multiplicities that could be inferred from the requirements.,[],[],[],2025-12-20T23:31:50.507864,REQ-04 ALL.json
REQ-04,mistralai/devstral-2512:free,chain-of-thought,0,"class User {
  id : int
  firstName : String
  lastName : String
}

class Calendar {
  id : int
}

class CalendarElement {
  subject : String
  startDate : String
  endDate : String
}

class Appointment {
  location : String
}

class Task {
  description : String
}

User *-- Calendar
Calendar -- User
Calendar *-- CalendarElement
CalendarElement <|-- Appointment
CalendarElement <|-- Task
Task *-- Task",0.8823529411764706,0.7894736842105263,0.8333333333333333,15,4,2,5.0,4.6,4.6,0.0,0.5477225575051661,0.5477225575051661,"{'completeness': [5, 5, 5, 5, 5], 'correctness': [5, 5, 4, 4, 5], 'hallucination': [5, 4, 4, 5, 5]}",The diagram fully and accurately captures the requirements with no omissions or fabrications.,[],[],[],2025-12-20T23:32:52.761754,REQ-04 ALL.json
REQ-04,mistralai/devstral-2512:free,chain-of-thought,1,"@startuml

class User {
  id : int
  firstName : String
  lastName : String
}

class Calendar {
  id : int
}

class CalendarElement {
  subject : String
  startDate : String
  endDate : String
}

class Appointment {
  location : String
}

class Task {
  description : String
}

User *-- Calendar
Calendar *-- CalendarElement
CalendarElement <|-- Appointment
CalendarElement <|-- Task
Task *-- Task

@enduml",0.8823529411764706,0.7894736842105263,0.8333333333333333,15,4,2,4.0,4.0,4.6,0.7071067811865476,0.7071067811865476,0.5477225575051661,"{'completeness': [4, 4, 5, 4, 3], 'correctness': [4, 4, 5, 3, 4], 'hallucination': [4, 5, 5, 4, 5]}","The diagram is largely complete and correct with a reasonable base class inference, but misses the explicit relationship for Calendar knowing its User.",[],[],[],2025-12-20T23:33:59.861647,REQ-04 ALL.json
REQ-04,mistralai/devstral-2512:free,chain-of-thought,2,"@startuml

class User {
  id : int
  firstName : String
  lastName : String
}

class Calendar {
  id : int
}

class CalendarElement {
  subject : String
  startDate : String
  endDate : String
}

class Appointment {
  location : String
}

class Task {
  description : String
}

User *-- Calendar
Calendar *-- CalendarElement
CalendarElement <|-- Appointment
CalendarElement <|-- Task
Task *-- Task

@enduml",0.8823529411764706,0.7894736842105263,0.8333333333333333,15,4,2,4.0,4.2,5.0,0.7071067811865476,0.8366600265340756,0.0,"{'completeness': [5, 3, 4, 4, 4], 'correctness': [5, 4, 3, 4, 5], 'hallucination': [5, 5, 5, 5, 5]}",The UML class diagram fully and accurately captures the functional requirements with no omissions or fabrications.,[],[],[],2025-12-20T23:35:09.269224,REQ-04 ALL.json
REQ-04,mistralai/devstral-2512:free,chain-of-thought,3,"class User {
  id : int
  firstName : String
  lastName : String
}

class Calendar {
  id : int
}

class CalendarElement {
  subject : String
  startDate : String
  endDate : String
}

class Appointment {
  location : String
}

class Task {
  description : String
}

User *-- Calendar
Calendar --> User
Calendar *-- CalendarElement
CalendarElement <|-- Appointment
CalendarElement <|-- Task
Task *-- Task",0.8888888888888888,0.8421052631578947,0.8648648648648649,16,3,2,5.0,4.2,5.0,0.0,0.4472135954999579,0.0,"{'completeness': [5, 5, 5, 5, 5], 'correctness': [4, 4, 4, 5, 4], 'hallucination': [5, 5, 5, 5, 5]}","The diagram is highly complete and accurate with only a minor multiplicity inaccuracy, and no hallucinations.",[],[],[],2025-12-20T23:36:19.497655,REQ-04 ALL.json
REQ-04,mistralai/devstral-2512:free,chain-of-thought,4,"class User {
  id : int
  firstName : String
  lastName : String
}

class Calendar {
  id : int
}

class CalendarElement {
  subject : String
  startDate : String
  endDate : String
}

class Appointment {
  location : String
}

class Task {
  description : String
}

User *-- Calendar
Calendar -- User
Calendar *-- CalendarElement
CalendarElement <|-- Appointment
CalendarElement <|-- Task
Task *-- Task",0.8823529411764706,0.7894736842105263,0.8333333333333333,15,4,2,5.0,5.0,4.8,0.0,0.0,0.4472135954999579,"{'completeness': [5, 5, 5, 5, 5], 'correctness': [5, 5, 5, 5, 5], 'hallucination': [5, 5, 5, 5, 4]}",The UML class diagram fully and accurately captures the functional requirements with no omissions or fabrications.,[],[],[],2025-12-20T23:37:58.048855,REQ-04 ALL.json
REQ-05,google/gemini-2.5-flash,zero-shot,0,"class ElectricityMeter {
  identificationNumber : String
  currentConsumption : Integer
}

class Consumer {
}

class PrivateCustomer {
}

class BusinessCustomer {
  discount : Float
  electricityPrice : Float
}

class RotaryMeter {
}

class SmartMeter {
  ip : String
  port : Integer
}

class Extension {
}

class SpecialExtension {
}

Consumer ""0..1"" --> ""1"" ElectricityMeter

PrivateCustomer --|> Consumer
BusinessCustomer --|> Consumer

RotaryMeter --|> ElectricityMeter
SmartMeter --|> ElectricityMeter

SmartMeter ""1"" *-- ""0..*"" Extension

SpecialExtension --|> Extension
BusinessCustomer ""1"" -- ""0..1"" SpecialExtension",0.85,0.7083333333333334,0.7727272727272727,17,7,3,3.8,3.6,4.4,0.8366600265340756,1.140175425099138,0.5477225575051661,"{'completeness': [4, 3, 5, 3, 4], 'correctness': [5, 4, 4, 2, 3], 'hallucination': [5, 4, 4, 4, 5]}","The UML class diagram is largely complete and accurate with no hallucinations, though it misses some implied methods for SmartMeter and SpecialExtension functionality.",[],[],[],2025-12-20T21:53:43.223521,REQ-05 ALL.json
REQ-05,google/gemini-2.5-flash,zero-shot,1,"class ElectricityMeter {
  id : int
  currentConsumption : int
}

class Consumer {
}

class PrivateCustomer {
}

class BusinessCustomer {
  discount : float
  electricityPrice : float
}

class RotaryMeter {
}

class SmartMeter {
  ip : string
  port : int
}

class Extension {
}

class SpecialExtension {
}

Consumer ""0..1"" --> ""1"" ElectricityMeter

PrivateCustomer --|> Consumer
BusinessCustomer --|> Consumer

RotaryMeter --|> ElectricityMeter
SmartMeter --|> ElectricityMeter

SmartMeter ""1"" *-- ""0..*"" Extension

SpecialExtension --|> Extension

BusinessCustomer ""1"" --> ""0..1"" SpecialExtension",0.8571428571428571,0.75,0.7999999999999999,18,6,3,3.8,2.8,3.6,0.8366600265340756,0.4472135954999579,0.5477225575051661,"{'completeness': [4, 3, 5, 3, 4], 'correctness': [3, 2, 3, 3, 3], 'hallucination': [3, 3, 4, 4, 4]}","The diagram captures most core elements but has inaccuracies in relationships and attribute placements, with some minor fabricated additions.",[],[],[],2025-12-20T21:55:46.127796,REQ-05 ALL.json
